Timestamp,AF3,AF4,F3,F4,F7,F8,T7,T8,P7,P8,O1,O2,C3,C4,Stimulus,Internal Clock,Annotation
-2.0,9.780789415951798,108.00490192350271,226.6731565166461,298.1453732310854,428.0464880697516,548.1219158391838,599.1364059107904,739.3759235465209,833.3464136943454,927.9993347422082,1031.4987176407517,1133.812175647329,1232.98569639154,1322.4999678368522,,-2.0,
-1.7830123901367188,36.299688123989135,126.39254410671592,215.25978475588988,308.85502090280033,445.12423685723456,540.6246930728519,618.9399571633298,712.418884490582,819.5534213213757,917.566233198068,1045.0870538091076,1123.795506773104,1212.7379575479174,1341.3519479750298,,-1.7830123901367188,
-1.7678775787353516,45.522596809475104,142.83875336529485,213.89223075844112,324.5921743967359,420.98778760862353,508.5616337510065,606.885372846582,706.9603611028309,826.704218951896,928.6773092791566,1029.1048045548332,1112.466544728018,1208.6637398962478,1323.802933153671,,-1.7678775787353516,
-1.7518126964569092,37.26712025022749,141.0334851270934,240.1052801445921,335.55331422521704,443.4860233184708,531.9821592865067,645.2496007171827,750.6629916325373,847.3083442635225,945.1736047593492,1035.155652367491,1134.0955233884035,1229.3907642024117,1337.5149207089871,,-1.7518126964569092,
-1.5501563549041748,32.069510748561434,92.91786522307466,197.96923696839173,325.6443839385894,424.6075702300507,512.0681286099282,633.5798703979262,713.2067290485808,839.3616002594352,924.5250843037046,1035.742841368558,1119.6719729615866,1232.900283644566,1316.5533364923187,,-1.5501563549041748,
-1.5344281196594238,20.47502304762365,114.47411318526952,236.08473909927125,295.5215706766559,402.4126562117911,537.1244731628542,617.6277972199218,718.1805220464605,839.7331626405817,929.471490382241,1011.2825934194282,1092.2494236948,1214.703829025069,1314.7634944323254,,-1.5344281196594238,
-1.494473218917847,9.826278927446149,113.06970701110689,236.68103096509537,326.2891340128649,425.491927182653,532.0335697853682,612.1609041827165,723.0259808929177,832.8532338392059,946.5698412970204,1007.9505496998378,1123.1803287669748,1238.1110961323216,1308.9489706347256,,-1.494473218917847,
-1.3470351696014404,22.843129397316893,117.5286340482804,216.09335324787293,316.1000458030772,408.8887476874613,525.5540164933058,646.7497121198573,736.4529255719491,834.9275303703529,938.8725947161796,999.0865473332792,1108.0894696030616,1226.9342482286836,1333.58419160507,,-1.3470351696014404,
-1.3312838077545166,10.543203058303844,125.94030812390729,195.34415278747363,342.60454846132126,441.7075467095192,505.1995395432468,622.0928144573834,740.3765124984154,835.2324474426811,920.4590964555616,1022.284725976207,1136.684957508,1222.9544365553782,1333.5414766796375,,-1.3312838077545166,
-1.3158020973205566,18.29778423596772,136.82521831282173,246.4666381823884,306.4774927299481,412.3996433459908,535.153677246718,603.871736095715,723.026461600737,798.0281785414412,917.7029427683328,1043.399751511794,1122.823754837738,1207.3131491299837,1332.5955947428545,,-1.3158020973205566,
-1.1273972988128662,7.949636391645228,144.1953805719326,222.6040895003293,338.18143516451977,421.6074693074195,521.0550168039239,624.2855496083766,712.0690114118677,809.99638978551,939.7631669517529,1036.3960298008662,1125.0591953613955,1223.5677493656283,1316.9470362880495,,-1.1273972988128662,
-1.111351490020752,12.103390277472515,112.89761225167751,202.86546489216704,312.5491166738593,405.974263686468,514.8082312582915,603.6568645556653,699.9762159973072,804.8960741186542,916.1606806877674,1007.999383775432,1108.9807379535548,1217.0220845153517,1316.7331569029805,,-1.111351490020752,
-1.0958421230316162,8.000190770653631,126.92657946820847,242.851606358878,320.5997044913736,425.1761246473191,536.5287168745477,633.1857507886668,701.0061929135437,816.567106203161,932.9924990826636,1034.4426324065034,1149.0341802104392,1210.4781484079742,1324.382165172657,,-1.0958421230316162,
-0.9077742099761964,41.13025696306607,123.65698464823464,218.4893039188765,300.85541893391974,432.17612526011976,533.2659932090125,607.5770661832853,732.8690200205488,810.5029605278386,937.3525181447534,1022.2820572323378,1106.8613962672011,1220.0722570821447,1341.5754297713756,,-0.9077742099761964,
-0.8918509483337402,40.854253213426986,131.61141484747634,206.8205479605709,328.8695148499397,416.617044784377,513.7706826736802,630.2455644354628,724.9324974764941,826.179463052575,906.5899463214292,1047.52549309324,1129.3064151490055,1203.811206260592,1341.2062424846915,,-0.8918509483337402,
-0.6696674823760986,34.47946157357251,132.36514405414212,212.28423514992537,306.90886673081155,436.5889956850034,525.6550246758352,615.5545449946626,704.3900383303433,824.5282399085836,902.26083983334,1048.583722397667,1121.1287926682458,1211.506565435524,1336.7055448820165,,-0.6696674823760986,
-0.6541178226470947,37.13774457845783,134.64913723799134,204.55160754189325,324.36624668797856,416.54411965616725,512.5174479275048,618.2314771385376,696.5544725337506,845.1617732896007,925.9293738946798,1015.1038026688508,1101.2275344772052,1204.2714726092695,1333.6656587772245,,-0.6541178226470947,
-0.6389596462249756,33.983176571442144,140.0381042126722,241.44680498323925,339.6712634155447,444.8264523938699,535.639000016485,637.2494479414028,734.2050851889433,839.0222891477143,935.826521652072,1035.6735214144696,1133.2239893307965,1240.3292632586083,1324.7250046251556,,-0.6389596462249756,
-0.4367814064025879,21.862840633301687,93.5065812229854,199.00243787408905,327.7467539437385,424.5956625650493,512.8437038464921,646.3435613527787,710.3488054387811,830.4319530018199,910.817676376625,1042.7422179500954,1113.0856765041206,1228.3750355734835,1307.4398732509885,,-0.4367814064025879,
-0.4215359687805176,33.7073224348959,109.07052131327892,238.23354482319803,339.6735644777701,398.1561352624197,531.2892498142403,627.6830758377209,706.0523419053291,837.3165347118439,927.8863938590782,1012.0470170636326,1140.5102096804192,1215.9192682835037,1298.4899673140253,,-0.4215359687805176,
-0.2317664623260498,16.645300484533156,125.33791308723671,218.51322838208245,320.5309080828113,415.9384610381733,526.9349841579268,638.294720709258,740.2962951122169,837.6401745537901,902.2511680608568,1013.1667693650588,1108.6492804381026,1233.3623449397928,1341.4775803176965,,-0.2317664623260498,
-0.2162737846374511,18.50151260337988,139.5807467176649,202.1466333711161,343.5094759942901,440.9110582469514,510.13595264165446,620.4177437420597,730.9135764986792,799.9210697794547,919.5590459069372,1029.609015967516,1144.731235152778,1226.430030221906,1341.9195388130672,,-0.2162737846374511,
-0.20070481300354,13.638825055988608,130.42728213467964,236.34647097746264,321.0554084327067,421.8345472679606,526.4330101471035,613.5522883329694,728.1514296054899,805.8753965976673,931.3482617556316,1004.7054238666152,1134.8940619622235,1220.975087650286,1337.236672728226,,-0.20070481300354,
0.0016343593597412,2.1592728368019323,190.18926184924976,166.0830619350956,281.06325789143733,359.4340502455818,494.5552992606227,537.467227453704,790.281395582225,884.5327473022298,1005.214424882642,1108.7988476913915,1061.6972379528306,1109.6091753884898,1405.0432845868058,,0.0016343593597412,"Unusually high variation in EEG channel AF3, with values ranging from -81.72 to 133.57, indicating potential artifact or noise."
0.0177338123321533,79.8220919868157,210.0845330567093,225.9723320815149,243.66459132629905,353.62605319864275,491.36470727272,674.7060861308819,743.8934050031783,829.5589628463312,967.3649836628216,1122.449436540214,1092.585995491962,1197.4419394337826,1263.2741212891713,,0.0177338123321533,"Unusually high variation in EEG channel AF3, with values ranging from -81.72 to 133.57, indicating potential artifact or noise."
0.2212049961090088,-29.872156458879104,158.15619510434792,129.30473045953366,286.5374719089492,474.1497318240053,597.809645922136,589.2985088552276,701.1606354624635,831.7789243728507,893.68850212764,1101.9142864075015,1166.215338358999,1134.713756000394,1290.2093931391123,,0.2212049961090088,
0.2363712787628173,81.75392484188458,196.4497397599676,173.76534151028443,370.0180680341348,404.3201682595652,476.6738069240408,555.1749324027925,663.831760954453,799.9558128531854,965.396899035426,937.4811242924196,1148.5058563860632,1231.290845860452,1243.4794455049198,,0.2363712787628173,
0.45503830909729,-66.87256144527015,123.59670070746908,197.24772433580296,206.2397719683242,513.6869895001541,506.66829456431685,680.7015362040947,638.6662031652406,843.8552583361288,999.8340942427336,975.2481813040138,1037.9194615173903,1210.9377801370872,1250.783330443406,,0.45503830909729,
0.4705507755279541,133.565169080654,159.92553881638463,177.31464679595103,252.6650860847668,457.2343514456816,489.7489268421433,573.0123181796253,798.4631697959512,737.3085591742183,989.1834574326776,1029.0423235811331,1047.6608235811118,1291.2962121622224,1301.3351882155923,,0.4705507755279541,
0.6729857921600342,40.6055819525734,186.5875981344996,164.46257245501857,410.3479628101872,398.3365304960542,548.4780937069337,575.0009733894859,657.1776176404826,783.5333118866849,892.5370115965618,1042.6347737013427,1202.8091355852157,1253.9019074281398,1275.4930120517088,,0.6729857921600342,
0.688556432723999,-68.36160708930312,228.2416387753936,253.8422964627427,229.1816567534273,385.82074628491785,566.8332521324132,674.8526401855972,769.7553917441933,808.0584566162726,831.088878551151,943.3418176034328,1064.7979540291335,1213.534753110201,1281.7252141319102,,0.688556432723999,
1.0793163776397705,27.84131031856729,119.72206008566904,213.2672620435416,342.6100435769809,429.3325313826939,528.8484285977482,620.614568337289,703.0090563019697,839.2925822861235,908.9589865575208,1028.7901962456745,1107.8274298883675,1217.6456402132517,1319.4408030453558,,1.0793163776397705,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.1547081470489502,31.422875688889896,104.21196272289548,208.69492747814647,324.3928119731476,432.212369694843,498.59698904113446,635.9503036175322,705.5887816352143,835.3361882244658,920.3925683214944,1040.684963583506,1123.1195923673154,1228.5981207655934,1301.0274327303891,,1.1547081470489502,
1.1712815761566162,29.941975151313603,120.64979577458676,239.73021989398623,298.8735253930011,414.4898283811605,539.7200552757595,620.163061317196,713.9126301823962,842.9358469653939,930.9550333748278,1016.878841321602,1106.0351905104512,1215.710441932914,1302.7013009048435,,1.1712815761566162,
1.374619722366333,17.342520878701546,125.29962395894312,203.2303924083596,350.7012747693201,440.2557972517521,514.8679523306037,624.0965931217614,732.296721003899,796.5946191879725,904.8455384810796,1018.2999270026836,1141.4847128643116,1215.814134901688,1332.5655805807312,,1.374619722366333,
1.390068531036377,15.058969144292062,133.8743289839924,238.01354094440995,310.1086075668117,427.2951509959105,536.7054103145564,609.639739018493,732.8815402450374,796.7797555970534,929.6781934024476,991.687417759186,1120.157667183105,1208.8467264256751,1322.0582418504982,,1.390068531036377,
1.5931012630462646,8.261612623381742,101.96147996515576,198.7921715890355,293.74791354839493,404.10142500281967,503.1379420505747,610.4613201604739,698.1289601486283,802.9479867837,917.8095344176036,1009.9055766538482,1113.0030673925987,1206.099664025391,1306.1837821045997,,1.5931012630462646,
1.6086511611938477,7.00380604380401,113.57267130837594,245.24542322753217,314.9485161424538,425.65888347821146,526.944902053462,631.1782578508662,742.78177991266,811.116105866664,916.4568055855248,1029.9770611778183,1139.6329800724425,1243.334024382776,1307.5992416714037,,1.6086511611938477,
1.8589177131652832,-26.59885714262534,4.101965353204292,293.0300407718106,261.5312713530766,425.5477506550821,605.851983854577,573.6163805044778,775.9597848588528,731.0433497241348,908.3812477837448,1049.3064633828612,1051.897166313366,1180.6635258716362,1316.552110325105,,1.8589177131652832,
1.892970085144043,44.94277957143321,131.87125976062566,214.8552149050086,324.4258896905234,401.4846106994652,511.0668547651488,613.0056075528222,704.2255506570962,831.7855823229737,922.348632830317,1026.1993950006895,1108.277766386723,1203.0920593805029,1343.5681238869915,,1.892970085144043,
2.080263376235962,30.564978460355,134.99873466252336,222.9158870443173,344.68795179797314,418.8920852691926,503.5526381669338,625.4991913274779,733.8710470415413,831.0414993251364,943.538879786479,992.252593416591,1114.4277145227384,1214.918989513979,1316.3948553181249,,2.080263376235962,
2.132896661758423,-3.2169524666088893,141.60788333067865,212.5962033787304,332.93858279084014,419.5075385191778,512.6185934621485,636.4351588032307,730.1246141993486,829.189450204508,913.8231974826216,1000.6068470203512,1138.9994682145823,1208.1420735456334,1302.1783870775766,,2.132896661758423,
2.749180316925049,27.55724442615384,111.58878543795386,199.35365752286376,336.29701918560124,440.74650640095,520.758499118128,628.074279942944,725.8199895110882,805.2911880999409,924.6829847362368,994.86750126272,1139.773369763888,1238.77967612822,1322.588547267545,,2.749180316925049,
2.7645206451416016,28.69730866462946,209.20513819307303,247.36522667727925,242.36759856928336,320.5059971255972,575.9437654899737,634.3264239255412,732.2301056082412,701.5198301564988,985.4135897559348,1074.3828838036168,1052.5114319354211,1150.9135596702135,1319.1710723936628,,2.7645206451416016,
2.952114582061768,21.23954297677536,130.24211809290188,224.80883168673355,330.26235835906857,408.3361800485144,539.3177741314566,629.6668077836024,742.8867509193009,803.0972601689789,909.7618200041364,1011.7986300096558,1117.151394881642,1240.0821506239647,1347.7649981957138,,2.952114582061768,
2.967505931854248,19.17950291032872,127.71006697879498,207.10871863257543,303.6972011588002,444.1648999532895,512.7732281072117,618.6893762689833,746.2685003814443,807.9856823350799,923.356052946106,1026.591777324721,1133.22843445555,1236.402044056233,1331.9646997667633,,2.967505931854248,
3.0002732276916504,20.37245175399731,102.60694836401512,240.49280452220253,337.7337305701984,403.8799463495085,527.7484677541858,642.1127601301109,734.7407980238137,812.6739976270256,898.921449351337,1035.9439206240156,1130.2334880261117,1217.4116804714315,1312.2443138755573,,3.0002732276916504,
3.1682450771331787,7.967995174267561,114.25272535637166,239.35616179493417,233.0147745700144,461.9287455146727,615.0385484820424,690.9473995094812,670.8238808019331,859.2612715021085,910.945277239443,926.9281601605408,1206.3225855372143,1194.9492637387664,1288.4675209711486,,3.1682450771331787,
3.183399438858032,41.5508118166194,78.01291271890955,126.21372249557189,332.37687859436465,457.1344824905469,442.77169186338426,659.8031345036025,734.387914592261,817.175923606128,981.58522472269,914.6200381480634,1011.2975392200536,1191.1823217637236,1375.7140782964009,,3.183399438858032,
3.199021100997925,-2.1111429355396703,118.78239312751582,234.1501876757125,319.4788967183253,426.6874495496156,524.930305073499,631.5706015155038,742.9543804773267,808.4642054745524,904.595761784104,1021.5265221128228,1136.0107655797033,1229.6461828643612,1301.1760894945369,,3.199021100997925,
3.4020674228668213,42.30826132638851,116.58974113772754,206.47428692804456,307.47285237415593,411.2811336905006,504.04850247010944,635.6531318053293,713.5678327634212,807.3588390771748,944.0170703917046,1034.59332353606,1111.353618830003,1224.37892792246,1321.907203504182,,3.4020674228668213,
3.417884826660156,34.242974474402224,139.3389980190747,232.78125613102708,329.2288495398571,433.0871326847736,527.3636340694186,620.2250912231412,711.5186079414226,812.7870892574166,906.3417303276582,1008.2080192256687,1104.456283069411,1230.8273427083773,1322.8250865926138,,3.417884826660156,
3.618521690368652,8.946978564526251,136.57053683926193,233.14600356647665,308.8693422719243,419.999169305562,533.8184723401802,605.9622517348546,726.7065827578618,807.1229458352379,929.8820507951966,1008.1413509354788,1121.6117030393707,1206.4926346783204,1338.1584918564663,,3.618521690368652,
3.634176015853882,18.83045682187157,90.81789000317424,238.58028631787272,337.00643558929767,392.84203893010994,507.8156808612373,645.5485026726323,731.8162596292761,811.1746891669175,940.570683134769,1026.2678777036226,1099.747095921115,1202.921164204131,1329.7158884787702,,3.634176015853882,
3.836518049240112,5.54011679706122,117.41910532102492,241.74906074234823,328.71655947951217,425.64613222209647,530.6498378398275,633.1554314678888,742.1045191844589,811.5448474317895,913.9519472962204,1024.7374707731312,1137.401186927683,1228.2843525887338,1305.9114450767197,,3.836518049240112,
3.852181434631348,12.226362641528477,122.72975835141176,225.83574929749312,332.20443967947585,408.47495287492615,514.0505706985525,622.5782520057475,745.3974727068864,815.9301419025217,931.1208131174418,1004.0301844312352,1118.698399915114,1232.8282476458123,1308.6103664587108,,3.852181434631348,
4.038250684738159,32.363549100148056,129.24763867856137,239.26983208232176,310.3361838698441,408.1145897954408,540.8470974904262,635.2348960812117,717.2411878132427,805.1493383841303,936.440170505209,1029.355726737296,1118.7872694095263,1232.107867576506,1325.2001217502802,,4.038250684738159,
4.054407596588135,30.76014550574228,129.0445906695894,241.1856454281276,339.74872234849545,436.6177934284676,524.571004111339,621.5433200748125,707.1534401774859,807.6214128076027,914.2672287727908,1004.6172813149274,1108.16959143989,1224.119419605059,1318.7028887420947,,4.054407596588135,
4.116713285446167,29.359267106936908,121.41150921467823,248.92215058388308,306.40766981372303,407.7316218907267,542.3790995822955,598.0269913547497,739.9573042609632,831.4465977623069,912.2337151785654,1037.3471421236598,1127.3401127990949,1227.7869512865736,1315.9352444323522,,4.116713285446167,"EEG channels P7 and P8 display unusual low activity, suggesting possible disengagement or relaxation."
