Timestamp,ECG,Internal Clock,Stimulus,Annotation
-1.9979519844055176,63.83387425047805,-2.0,,
-1.98524022102356,63.88465292122231,-2.0,,
-1.9499711990356443,64.0203106877308,-2.0,,
-1.936101675033569,64.07150873987338,-2.0,,
-1.92305850982666,64.11852922701566,-2.0,,
-1.9079320430755613,64.17167175310426,-2.0,,
-1.886318683624268,62.25807636637757,-1.7830123901367188,,
-1.8766529560089111,60.131139020669046,-1.7830123901367188,,
-1.8579869270324707,60.24833471539659,-1.7830123901367188,,
-1.8459224700927728,60.324012526760605,-1.7830123901367188,,
-1.8298780918121336,65.74269831156046,-1.7830123901367188,,
-1.814434289932251,60.52113604973657,-1.7830123901367188,,
-1.798910140991211,60.618041282510205,-1.7830123901367188,,
-1.7830123901367188,60.71703317960707,-1.7830123901367188,,
-1.7678775787353516,60.8110105363223,-1.7678775787353516,,
-1.7518126964569092,60.9104411043735,-1.7518126964569092,,
-1.7220792770385742,61.093459729611325,-1.7518126964569092,,
-1.7050659656524658,61.19751168412838,-1.7518126964569092,,
-1.6885428428649902,61.29804409319761,-1.7518126964569092,,
-1.6682074069976809,61.42099699540889,-1.7518126964569092,,
-1.656023025512695,61.49422699135904,-1.7518126964569092,,
-1.642374038696289,61.57584329542785,-1.5501563549041748,,
-1.621244192123413,61.70127019273213,-1.5501563549041748,,
-1.6111974716186523,61.76049037595628,-1.5501563549041748,,
-1.596541404724121,61.84637677385511,-1.5501563549041748,,
-1.5809040069580078,61.9373244534117,-1.5501563549041748,,
-1.5659000873565674,62.02388167516187,-1.5501563549041748,,
-1.5501563549041748,62.11393575206441,-1.5501563549041748,,
-1.5344281196594238,62.20307251863832,-1.5344281196594238,,
-1.5188827514648438,62.2903293763525,-1.5344281196594238,,
-1.494473218917847,62.42556391128492,-1.494473218917847,,
-1.486962080001831,62.46672287912129,-1.494473218917847,,
-1.4713432788848877,62.5516038612644,-1.494473218917847,,
-1.453838586807251,62.64556621049107,-1.494473218917847,,
-1.437814474105835,62.73045775158815,-1.494473218917847,,
-1.4162211418151855,62.84309661370656,-1.3470351696014404,,
-1.4087152481079102,62.881764718678085,-1.3470351696014404,,
-1.3932044506072998,62.96085340419053,-1.3470351696014404,,
-1.377737045288086,63.03860143368707,-1.3470351696014404,,
-1.3625643253326416,63.1137541797668,-1.3470351696014404,,
-1.3470351696014404,63.18949940037677,-1.3470351696014404,,
-1.3312838077545166,63.265086470665565,-1.3312838077545166,,
-1.3158020973205566,63.33813430648726,-1.3158020973205566,,
-1.278592586517334,63.50848220855642,-1.3158020973205566,,
-1.2685940265655518,56.71606244028256,-1.3158020973205566,,
-1.2525813579559326,63.62302986284085,-1.3158020973205566,,
-1.222987174987793,69.29930039053265,-1.3158020973205566,,
-1.20540189743042,63.82083706849967,-1.1273972988128662,,
-1.1878654956817627,63.890974993856666,-1.1273972988128662,,
-1.1743876934051514,63.94359780339537,-1.1273972988128662,,
-1.156989812850952,64.00985167937827,-1.1273972988128662,,
-1.1429598331451416,64.06188510970244,-1.1273972988128662,,
-1.1273972988128662,64.11812362246108,-1.1273972988128662,,
-1.111351490020752,64.1744611931246,-1.111351490020752,,
-1.0958421230316162,60.037133352335566,-1.0958421230316162,,
-1.0615358352661133,60.25257800081936,-1.0958421230316162,,
-1.048522710800171,60.33419946944847,-1.0958421230316162,,
-1.0323631763458252,60.435429484153374,-1.0958421230316162,,
-1.0126612186431885,60.55860482477964,-1.0958421230316162,,
-1.0011155605316162,60.63063297284048,-0.9077742099761964,,
-0.9844417572021484,60.73441618587819,-0.9077742099761964,,
-0.9698503017425536,60.82497238169181,-0.9077742099761964,,
-0.9548110961914062,60.91801923013119,-0.9077742099761964,,
-0.938791036605835,61.01677331228149,-0.9077742099761964,,
-0.9237565994262696,61.10907637092519,-0.9077742099761964,,
-0.9077742099761964,58.092056539734095,-0.9077742099761964,,
-0.8918509483337402,61.30360823041386,-0.8918509483337402,,
-0.8558404445648193,61.52063303183044,-0.8918509483337402,,
-0.8446581363677979,61.58741445236251,-0.8918509483337402,,
-0.8288016319274902,61.68156670535222,-0.8918509483337402,,
-0.8077764511108398,61.8053755703732,-0.8918509483337402,,
-0.7625946998596191,62.06705740494715,-0.6696674823760986,,
-0.7485802173614502,62.14691082304703,-0.6696674823760986,,
-0.7334368228912354,62.232449470483374,-0.6696674823760986,,
-0.7177696228027344,62.32009258460636,-0.6696674823760986,,
-0.6976974010467529,62.4310618385018,-0.6696674823760986,,
-0.685683012008667,62.49674683637073,-0.6696674823760986,,
-0.6696674823760986,62.583420637355744,-0.6696674823760986,,
-0.6541178226470947,62.66657185581912,-0.6541178226470947,,
-0.6389596462249756,62.74664928833168,-0.6389596462249756,,
-0.5997745990753174,55.77905523404791,-0.6389596462249756,,
-0.5927431583404541,62.98453074417208,-0.6389596462249756,,
-0.5770077705383301,63.06326455484128,-0.6389596462249756,,
-0.5568444728851318,63.1624009386498,-0.6389596462249756,,
-0.5458085536956787,63.21580553110636,-0.6389596462249756,,
-0.5408120155334473,63.23978025403595,-0.6389596462249756,,
-0.5303463935852051,63.2895852063543,-0.4367814064025879,,
-0.5147964954376221,63.362530623368926,-0.4367814064025879,,
-0.4987518787384033,54.057438742690216,-0.4367814064025879,,
-0.4802556037902832,63.51993345980237,-0.4367814064025879,,
-0.4677009582519531,63.57551695174884,-0.4367814064025879,,
-0.4523394107818603,70.7720009624999,-0.4367814064025879,,
-0.4367814064025879,63.70858463783291,-0.4367814064025879,,
-0.4215359687805176,63.7721473804702,-0.4215359687805176,,
-0.3828508853912353,63.92717318404483,-0.4215359687805176,,
-0.3708040714263916,72.52757769122636,-0.4215359687805176,,
-0.3566687107086181,64.02684980634902,-0.4215359687805176,,
-0.3360204696655273,64.10238932928142,-0.4215359687805176,,
-0.3249506950378418,64.14175355505759,-0.2317664623260498,,
-0.3100783824920654,64.19337645064486,-0.2317664623260498,,
-0.2944223880767822,60.07259829041256,-0.2317664623260498,,
-0.2788615226745605,65.55587019100525,-0.2317664623260498,,
-0.2636072635650635,60.2660924202674,-0.2317664623260498,,
-0.247246503829956,60.36868221270621,-0.2317664623260498,,
-0.2317664623260498,60.46560442930196,-0.2317664623260498,,
-0.2162737846374511,60.56243101346052,-0.2162737846374511,,
-0.20070481300354,60.659519461302,-0.20070481300354,,
-0.1635279655456543,60.89026290527921,-0.20070481300354,,
-0.1549854278564453,53.62190711105036,-0.20070481300354,,
-0.1389057636260986,61.04204551736173,-0.20070481300354,,
-0.1177649497985839,67.86582266142534,-0.20070481300354,,
-0.1068694591522216,61.23802002900837,-0.20070481300354,,
-0.0918316841125488,61.32933667551593,0.0016343593597412,,
-0.0727677345275878,61.44441470668992,0.0016343593597412,,
-0.0605063438415527,62.167871375513776,0.0016343593597412,,
-0.0404160022735595,61.63777197281812,0.0016343593597412,,
-0.0273706912994384,61.7149924982902,0.0016343593597412,,
-0.013890266418457,61.79430492934917,0.0016343593597412,,
0.0016343593597412,54.660347907222565,0.0016343593597412,,"Unusually high variation in EEG channel AF3, with values ranging from -81.72 to 133.57, indicating potential artifact or noise."
0.0177338123321533,66.13055796870303,0.0177338123321533,,"Unusually high variation in EEG channel AF3, with values ranging from -81.72 to 133.57, indicating potential artifact or noise."
0.0547537803649902,62.35503912362418,0.0177338123321533,,
0.0641698837280273,63.78950178350808,0.0177338123321533,,
0.080223798751831,70.98741417932274,0.0177338123321533,,
0.1113557815551757,55.3958685640918,0.0177338123321533,,
0.1269276142120361,53.46523312793776,0.2212049961090088,,
0.143054723739624,58.53017850465884,0.2212049961090088,,
0.158658742904663,58.57482843039245,0.2212049961090088,,
0.1737339496612548,57.57237971125959,0.2212049961090088,,
0.1897602081298828,61.047607531618354,0.2212049961090088,,
0.205740213394165,56.30888844822255,0.2212049961090088,,
0.2212049961090088,69.146903446878,0.2212049961090088,,
0.2363712787628173,57.9076437765233,0.2363712787628173,,
0.2760236263275146,61.0038911651416,0.2363712787628173,,
0.2830493450164795,67.61855188612792,0.2363712787628173,,
0.2987887859344482,65.18476410757313,0.2363712787628173,,
0.3350265026092529,68.09915117832143,0.2363712787628173,,
0.3460979461669922,65.30331644997398,0.45503830909729,,
0.3665223121643066,61.27579416406455,0.45503830909729,,
0.3770425319671631,67.41881794819317,0.45503830909729,,
0.3921823501586914,60.68804276601365,0.45503830909729,,
0.4104573726654053,66.7388602697453,0.45503830909729,,
0.4235002994537353,63.30390669095633,0.45503830909729,,
0.4390168190002441,54.4980398883651,0.45503830909729,,
0.45503830909729,61.21665381243942,0.45503830909729,,
0.4705507755279541,66.64044062322874,0.4705507755279541,,
0.5096781253814697,67.57396557126575,0.4705507755279541,,
0.5166928768157959,69.06809377673665,0.4705507755279541,,
0.5317213535308838,65.15234379104169,0.4705507755279541,,
0.5672650337219238,61.05609275980244,0.4705507755279541,,
0.5797498226165771,61.34671187482581,0.6729857921600342,,
0.5959174633026123,62.21655401316194,0.6729857921600342,,
0.6099467277526855,68.61517978478652,0.6729857921600342,,
0.6255722045898438,51.65944852977866,0.6729857921600342,,
0.641096830368042,51.726674243201984,0.6729857921600342,,
0.6569139957427979,58.36524526903264,0.6729857921600342,,
0.6729857921600342,51.41260290331732,0.6729857921600342,,
0.688556432723999,58.24427472681643,0.688556432723999,,
0.7301239967346191,55.34812779762557,0.688556432723999,,
0.7361717224121094,57.243742664832666,0.688556432723999,,
0.7510654926300049,57.58054898422989,0.688556432723999,,
0.7660551071166992,60.3603650870406,0.688556432723999,,
0.7821156978607178,59.94568955036481,0.688556432723999,,
0.7967662811279297,63.02494761234372,0.688556432723999,,
0.8148319721221924,68.29577025687676,0.688556432723999,,
0.8333916664123535,55.1385450128831,0.688556432723999,,
0.8439249992370605,53.36487553260287,0.688556432723999,,
0.8595676422119141,54.92015884512153,0.688556432723999,,
0.8748719692230225,58.381279724454366,0.688556432723999,,
0.8914241790771484,68.59831661080662,1.0793163776397705,,
0.9099335670471193,64.98946307701529,1.0793163776397705,,
0.922116994857788,67.22240219879858,1.0793163776397705,,
0.9367806911468506,60.82358065704412,1.0793163776397705,,
0.9859027862548828,68.04628934561471,1.0793163776397705,,
1.0014591217041016,62.99788693115942,1.0793163776397705,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.0146381855010986,63.06374504047583,1.0793163776397705,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.048727035522461,63.23014885752061,1.0793163776397705,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.0632548332214355,63.29928257080076,1.0793163776397705,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.0793163776397705,63.37443422292571,1.0793163776397705,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.0940065383911133,63.44196653795242,1.0793163776397705,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.1077229976654053,63.50396431297592,1.0793163776397705,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.1259205341339111,63.58460606937912,1.1547081470489502,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.1394898891448977,62.63652294222251,1.1547081470489502,,"Significant increase in EEG amplitude across channels AF3, AF4, F3, and F4 indicating potential cognitive load or stress."
1.1547081470489502,63.70833196879205,1.1547081470489502,,
1.1798052787780762,63.81224393435704,1.1712815761566162,,
1.2100212574005127,63.93231050035497,1.1712815761566162,,
1.218574285507202,60.2835315873974,1.1712815761566162,,
1.234551191329956,64.02562273464443,1.1712815761566162,,
1.2576417922973633,64.10996533201305,1.1712815761566162,,
1.2658333778381348,64.13905764508297,1.1712815761566162,,
1.2813763618469238,64.19305309376317,1.374619722366333,,
1.3000140190124512,60.09073713007204,1.374619722366333,,
1.3121919631958008,60.16722659377921,1.374619722366333,,
1.333208084106445,60.29912719431992,1.374619722366333,,
1.3446805477142334,54.96011216817058,1.374619722366333,,
1.359403371810913,60.46323055040813,1.374619722366333,,
1.374619722366333,60.55833472832877,1.374619722366333,,
1.390068531036377,60.6546860895939,1.390068531036377,,
1.4086179733276367,60.77004290758762,1.390068531036377,,
1.427682638168335,60.8881677673105,1.390068531036377,,
1.436756610870361,60.94421515217444,1.390068531036377,,
1.4523234367370603,61.04007969782183,1.390068531036377,,
1.4840962886810305,61.234464690009055,1.390068531036377,,
1.4986348152160645,61.32277587558856,1.5931012630462646,,
1.5142107009887695,61.4168956173771,1.5931012630462646,,
1.5297839641571045,61.5104566391931,1.5931012630462646,,
1.546276569366455,61.608909909205,1.5931012630462646,,
1.561344861984253,61.69825668979403,1.5931012630462646,,
1.577000856399536,61.79044328559608,1.5931012630462646,,
1.5931012630462646,61.88452538399136,1.5931012630462646,,
1.6086511611938477,61.97465610324957,1.6086511611938477,,
1.6620111465454102,62.27800507855528,1.6086511611938477,,
1.6753766536712646,62.35243630270985,1.6086511611938477,,
1.6935558319091797,62.45260362995072,1.6086511611938477,,
1.7020795345306396,62.49913436022791,1.6086511611938477,,
1.7181410789489746,62.58602483596555,1.6086511611938477,,
1.738326072692871,62.693727467781,1.8589177131652832,,
1.7498998641967771,70.74572768241069,1.8589177131652832,,
1.7649636268615725,62.83319593996029,1.8589177131652832,,
1.781507968902588,62.91822918025248,1.8589177131652832,,
1.797163486480713,62.99753392027206,1.8589177131652832,,
1.8132033348083496,63.07758235088306,1.8589177131652832,,
1.828250408172608,63.15153897922663,1.8589177131652832,,
1.843706130981445,63.226330958873454,1.8589177131652832,,
1.8589177131652832,63.29875405827308,1.8589177131652832,,
1.8744072914123533,63.37126264453634,1.8589177131652832,,
1.892970085144043,63.456472232490086,1.892970085144043,,
1.9111013412475584,63.537884363151846,1.892970085144043,,
1.926201343536377,63.60428647041143,1.892970085144043,,
1.9372148513793943,63.65190018105412,1.892970085144043,,
1.9554190635681152,63.72906497243161,1.892970085144043,,
1.969508409500122,63.78745027947627,1.892970085144043,,
1.98467230796814,63.84896007707776,1.892970085144043,,
2.002741575241089,63.92042889068332,2.080263376235962,,
2.0172688961029053,63.97642473922892,2.080263376235962,,
2.0362555980682373,64.04760710900813,2.080263376235962,,
2.048719882965088,64.09308714242762,2.080263376235962,,
2.064217567443848,64.148233659514,2.080263376235962,,
2.080263376235962,62.68526564773561,2.080263376235962,,
